Pos,No,Driver,Car,Laps,Time/retired,Pts
1,33,Max VerstappenVER,Red Bull Racing Honda,53,1:27:25.770,26
2,44,Lewis HamiltonHAM,Mercedes,53,+2.904s,18
3,11,Sergio PerezPER,Red Bull Racing Honda,53,+8.811s,15
4,77,Valtteri BottasBOT,Mercedes,53,+14.618s,12
5,4,Lando NorrisNOR,McLaren Mercedes,53,+64.032s,10
6,3,Daniel RicciardoRIC,McLaren Mercedes,53,+75.857s,8
7,10,Pierre GaslyGAS,AlphaTauri Honda,53,+76.596s,6
8,14,Fernando AlonsoALO,Alpine Renault,53,+77.695s,4
9,5,Sebastian VettelVET,Aston Martin Mercedes,53,+79.666s,2
10,18,Lance StrollSTR,Aston Martin Mercedes,53,+91.946s,1
11,55,Carlos SainzSAI,Ferrari,53,+99.337s,0
12,63,George RussellRUS,Williams Mercedes,52,+1 lap,0
13,22,Yuki TsunodaTSU,AlphaTauri Honda,52,+1 lap,0
14,31,Esteban OconOCO,Alpine Renault,52,+1 lap,0
15,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,52,+1 lap,0
16,16,Charles LeclercLEC,Ferrari,52,+1 lap,0
17,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,52,+1 lap,0
18,6,Nicholas LatifiLAT,Williams Mercedes,52,+1 lap,0
19,47,Mick SchumacherMSC,Haas Ferrari,52,+1 lap,0
20,9,Nikita MazepinMAZ,Haas Ferrari,52,+1 lap,0
