Pos,No,Driver,Car,Time,Gap,Laps
1,4,Heinz-Harald FrentzenFRE,Williams Renault,1:23.991,,27
2,3,Jacques VilleneuveVIL,Williams Renault,1:24.837,+0.846s,28
3,7,Jean AlesiALE,Benetton Renault,1:24.847,+0.856s,24
4,10,David CoulthardCOU,McLaren Mercedes,1:25.050,+1.059s,21
5,12,Giancarlo FisichellaFIS,Jordan Peugeot,1:25.050,+1.059s,27
6,9,Mika HakkinenHAK,McLaren Mercedes,1:25.096,+1.105s,21
7,14,Jarno TrulliTRU,Prost Mugen Honda,1:25.317,+1.326s,29
8,6,Eddie IrvineIRV,Ferrari,1:25.340,+1.349s,25
9,11,Ralf SchumacherRSC,Jordan Peugeot,1:25.422,+1.431s,29
10,23,Jan MagnussenMAG,Stewart Ford,1:25.488,+1.497s,23
11,8,Gerhard BergerBER,Benetton Renault,1:25.559,+1.568s,27
12,16,Johnny HerbertHER,Sauber Petronas,1:25.845,+1.854s,30
13,5,Michael SchumacherMSC,Ferrari,1:26.224,+2.233s,19
14,2,Pedro DinizDIN,Arrows Yamaha,1:26.246,+2.255s,29
15,22,Rubens BarrichelloBAR,Stewart Ford,1:26.421,+2.430s,26
16,1,Damon HillHIL,Arrows Yamaha,1:26.502,+2.511s,29
17,19,Mika SaloSAL,Tyrrell Ford,1:26.608,+2.617s,23
18,17,Gianni MorbidelliMOR,Sauber Petronas,1:26.696,+2.705s,30
19,15,Shinji NakanoNAK,Prost Mugen Honda,1:26.727,+2.736s,30
20,18,Jos VerstappenVER,Tyrrell Ford,1:26.755,+2.764s,26
21,20,Ukyo KatayamaKAT,Minardi Hart,1:26.891,+2.900s,24
22,21,Tarso MarquesMAR,Minardi Hart,1:28.388,+4.397s,17
