Pos,No,Driver,Car,Time,Gap,Laps
1,16,Johnny HerbertHER,Sauber Petronas,1:21.188,,30
2,5,Michael SchumacherMSC,Ferrari,1:21.330,+0.142s,29
3,3,Jacques VilleneuveVIL,Williams Renault,1:21.445,+0.257s,29
4,12,Giancarlo FisichellaFIS,Jordan Peugeot,1:21.463,+0.275s,29
5,8,Gerhard BergerBER,Benetton Renault,1:21.573,+0.385s,29
6,9,Mika HakkinenHAK,McLaren Mercedes,1:21.675,+0.487s,30
7,4,Heinz-Harald FrentzenFRE,Williams Renault,1:21.885,+0.697s,28
8,11,Ralf SchumacherRSC,Jordan Peugeot,1:21.939,+0.751s,28
9,1,Damon HillHIL,Arrows Yamaha,1:21.962,+0.774s,30
10,7,Jean AlesiALE,Benetton Renault,1:22.010,+0.822s,22
11,10,David CoulthardCOU,McLaren Mercedes,1:22.020,+0.832s,30
12,6,Eddie IrvineIRV,Ferrari,1:22.072,+0.884s,30
13,22,Rubens BarrichelloBAR,Stewart Ford,1:22.370,+1.182s,26
14,17,Nicola LariniLAR,Sauber Petronas,1:22.383,+1.195s,28
15,2,Pedro DinizDIN,Arrows Yamaha,1:22.622,+1.434s,27
16,18,Jos VerstappenVER,Tyrrell Ford,1:23.056,+1.868s,30
17,14,Olivier PanisPAN,Prost Mugen Honda,1:23.096,+1.908s,27
18,19,Mika SaloSAL,Tyrrell Ford,1:23.483,+2.295s,29
19,23,Jan MagnussenMAG,Stewart Ford,1:23.810,+2.622s,27
20,21,Jarno TrulliTRU,Minardi Hart,1:25.178,+3.990s,29
21,15,Shinji NakanoNAK,Prost Mugen Honda,1:25.530,+4.342s,30
22,20,Ukyo KatayamaKAT,Minardi Hart,1:39.353,+18.165s,6
