Pos,No,Driver,Car,Time,Gap,Laps
1,5,Michael SchumacherMSC,Ferrari,1:17.583,,16
2,10,David CoulthardCOU,McLaren Mercedes,1:17.810,+0.227s,24
3,14,Jarno TrulliTRU,Prost Mugen Honda,1:17.848,+0.265s,29
4,4,Heinz-Harald FrentzenFRE,Williams Renault,1:17.884,+0.301s,26
5,1,Damon HillHIL,Arrows Yamaha,1:18.161,+0.578s,14
6,11,Ralf SchumacherRSC,Jordan Peugeot,1:18.368,+0.785s,21
7,22,Rubens BarrichelloBAR,Stewart Ford,1:18.565,+0.982s,21
8,12,Giancarlo FisichellaFIS,Jordan Peugeot,1:18.686,+1.103s,29
9,6,Eddie IrvineIRV,Ferrari,1:18.734,+1.151s,17
10,16,Johnny HerbertHER,Sauber Petronas,1:18.796,+1.213s,28
11,3,Jacques VilleneuveVIL,Williams Renault,1:18.805,+1.222s,29
12,23,Jan MagnussenMAG,Stewart Ford,1:18.856,+1.273s,19
13,8,Gerhard BergerBER,Benetton Renault,1:18.923,+1.340s,24
14,18,Jos VerstappenVER,Tyrrell Ford,1:19.346,+1.763s,30
15,7,Jean AlesiALE,Benetton Renault,1:19.358,+1.775s,18
16,20,Ukyo KatayamaKAT,Minardi Hart,1:19.521,+1.938s,30
17,17,Gianni MorbidelliMOR,Sauber Petronas,1:19.567,+1.984s,29
18,2,Pedro DinizDIN,Arrows Yamaha,1:20.002,+2.419s,21
19,19,Mika SaloSAL,Tyrrell Ford,1:20.106,+2.523s,29
20,9,Mika HakkinenHAK,McLaren Mercedes,1:20.176,+2.593s,21
21,15,Shinji NakanoNAK,Prost Mugen Honda,1:20.414,+2.831s,30
22,21,Tarso MarquesMAR,Minardi Hart,1:20.707,+3.124s,22
