Pos,No,Driver,Car,Time
1,5,Nigel MansellMAN,Williams Renault,1:13.864
2,6,Riccardo PatresePAT,Williams Renault,1:14.332
3,1,Ayrton SennaSEN,McLaren Honda,1:15.199
4,2,Gerhard BergerBER,McLaren Honda,1:15.316
5,19,Michael SchumacherMSC,Benetton Ford,1:15.569
6,27,Jean AlesiALE,Ferrari,1:16.118
7,20,Martin BrundleBRU,Benetton Ford,1:16.151
8,28,Ivan CapelliCAP,Ferrari,1:16.443
9,25,Thierry BoutsenBOU,Ligier Renault,1:16.806
10,26,Erik ComasCOM,Ligier Renault,1:16.938
11,11,Mika HakkinenHAK,Lotus Ford,1:16.999
12,12,Johnny HerbertHER,Lotus Ford,1:17.257
13,29,Bertrand GachotGAC,Venturi Lamborghini,1:17.442
14,9,Michele AlboretoALB,Footwork Mugen Honda,1:17.508
15,10,Aguri SuzukiSUZ,Footwork Mugen Honda,1:17.548
16,24,Gianni MorbidelliMOR,Minardi Lamborghini,1:17.667
17,21,Jyrki JarvilehtoJAR,Dallara Ferrari,1:17.677
18,30,Ukyo KatayamaKAT,Venturi Lamborghini,1:17.709
19,4,Andrea de CesarisDEC,Tyrrell Ilmor,1:17.868
20,32,Stefano ModenaMOD,Jordan Yamaha,1:17.901
21,16,Karl WendlingerWEN,March Ilmor,1:17.937
22,3,Olivier GrouillardGRO,Tyrrell Ilmor,1:17.989
23,15,Gabriele TarquiniTAR,Fondmetal Ford,1:17.993
24,33,Mauricio GugelminGUG,Jordan Yamaha,1:18.337
25,22,Pierluigi MartiniMAR,Dallara Ferrari,1:18.586
26,14,Andrea ChiesaCHI,Fondmetal Ford,1:18.701
